/////////////////////
/// CORE ITEM DATA //
/////////////////////

//Start by parsing this in your map/dictionary to parse the other data.
//!! Odd ids are seeds, they are NOT included. Make dummy fillers if you want to, they contain no specific data whatsoever.
//ID|Item Name|Rarity|Properties|Category|Base Color|Overlay Color|Hits to break|Growtime in seconds|Clothing Type (None if its not a clothing, specified in category)

5350|Gingerbread House|999|NoSeed, Dropless, Foreground|Background_Block|C8A258|81D348|6|3600|None
5352|Gingerbread Roof|999|NoSeed, Dropless|Platform|FFF3EB|C8A258|6|3600|None
5354|Gingerbread Door|999|Wrenchable, NoSeed, Dropless, NoShadow|Door|81D339|C8A258|8|3600|None
5356|Holly|999|MultiFacing, NoSeed, Dropless|Spike|51AD6D|E14554|5|3600|None
5358|Log Cabin|999|NoSeed, Dropless, Foreground|Background_Block|95703F|865617|6|3600|None
5360|Log Cabin Roof|999|NoSeed, Dropless|Platform|836132|2F486A|6|3600|None
5362|Log Cabin Door|999|Wrenchable, NoSeed, Dropless, NoShadow|Door|95703F|6B4B20|6|3600|None
5364|Jack-in-the-Box|999|MultiFacing, NoSeed, Dropless|Trampoline_Block|0090A5|FFD670|8|3600|None
5366|Twinkling Lights|999|NoSeed, Dropless, Foreground|Foreground_Block|CD103D|5BB200|5|3600|None
5368|Small Icicles|999|MultiFacing, NoSeed, Dropless|Foreground_Block|87999A|BDD2D3|6|3600|None
5370|Sheet Music: Winterfest|999|NoSeed, Dropless, WorldLock|Sheet_Music|FFFFFF|FFCE0A|5|3600|None
5372|White Chocolate Block|40|0|Foreground_Block|D1AB79|FAD193|5|65200|None
5374|Chocolate Swirl Block|60|0|Foreground_Block|D1AB79|523214|5|217800|None
5376|Chocolate Sprinkles Block|999|NoSeed, Dropless|Foreground_Block|543D22|EC427F|5|3600|None
5378|Chocolate Orange Block|35|0|Foreground_Block|775A35|FB4F00|5|43925|None
5380|Chocolate Cherry Block|73|0|Foreground_Block|3B0B00|E22428|5|391207|None
5382|Smores Block|999|NoSeed, Dropless|Foreground_Block|C8A258|F9D9EC|5|3600|None
5384|Cherry Jelly Block|999|NoSeed, Dropless|Trampoline_Block|CB241B|FF4A40|5|3600|None
5386|Lime Jelly Block|999|NoSeed, Dropless|Bouncy|138F35|1AE14F|5|3600|None
5388|Blueberry Jelly Block|999|NoSeed, Dropless|Trampoline_Block|13358F|4076FF|5|3600|None
5390|Orange Jelly Block|999|NoSeed, Dropless|Bouncy|8F4A13|E1701A|5|3600|None
5392|Lemon Jelly Block|999|NoSeed, Dropless|LemonJelly|8F6D13|FFC940|5|3600|None
5394|A Row of Winterfest Socks|999|NoSeed, Dropless|Foreground_Block|E5272B|409638|5|3600|None
5396|Snow Block|999|NoSeed, Dropless|Foreground_Block|E6EAE4|61442B|5|3600|None
5398|Winterfest Dancefloor|999|NoSeed, Dropless|Slippery_Block|FF32FD|47A0FF|8|3600|None
5400|Mistletoe|999|MultiFacing, NoSeed, Dropless|Foreground_Block|5F8D40|E6E6E6|5|3600|None
5402|Winterfest Cracker|999|NoSeed, Dropless|Consummable|DF1939|26495A|3|3600|None
5404|Deluxe Winterfest Cracker|999|NoSeed, Dropless|Consummable|D7AC43|26495A|3|3600|None
5406|Winterfest Red Paper Crown|999|NoSeed, Dropless|Consummable|F14140|B63624|4|3600|None
5408|Winterfest Green Paper Crown|999|NoSeed, Dropless|Consummable|89DF3A|5CAA30|4|3600|None
5410|Winterfest Silver Paper Crown|999|NoSeed, Dropless|Consummable|D7D7D7|7A7A7A|4|3600|None
5412|Winterfest Gold Paper Crown|999|NoSeed, Dropless|Consummable|FFB92D|F9A000|4|3600|None
5414|Gingerbread Man|999|NoSeed, Dropless, Holiday|Clothing|C8A258|46AA00|0|3600|Hand
5416|Gingerbread Dough|999|NoSeed, Dropless|Component|986F30|B48D4F|4|3600|None
5418|Ice Skates of Winter|999|NoSeed, Dropless, Holiday|Clothing|E6E6E6|5E1314|0|3600|Feet
5420|Snowshoes|999|NoSeed, Dropless|Clothing|E6E6E6|5E1314|0|3600|Feet
5422|Sleigh of Winter|999|NoSeed, Dropless|Clothing|E6E6E6|5E1314|0|3600|Feet
5424|Winter Frost Bow|999|NoSeed, Dropless, NoSelf|Clothing|67D8FF|0E7CC1|0|3600|Hand
5426|Ice Serpent Scarf|999|NoSeed, Dropless|Clothing|7DC3FF|0293D6|0|3600|Chest
5428|Lumberjack Coat - Scarlet|999|NoSeed, Dropless, Holiday|Clothing|D31B1B|4A2424|0|3600|Shirt
5430|Lumberjack Coat - Olive|999|NoSeed, Dropless, Holiday|Clothing|66AC3F|3C4B34|0|3600|Shirt
5432|Lumberjack Coat - Navy|999|NoSeed, Dropless, Holiday|Clothing|1162BC|19255E|0|3600|Shirt
5434|Lumberjack Coat - Midnight|999|NoSeed, Dropless, Holiday|Clothing|6A6A6A|2E2E2E|0|3600|Shirt
5436|Mountain Coat|999|NoSeed, Dropless|Clothing|3E3127|EBCFB3|0|3600|Shirt
5438|Mountain Cap|999|NoSeed, Dropless|Clothing|9C8276|3F352E|0|3600|Hat
5440|Mountain Boots|999|NoSeed, Dropless|Clothing|CDB7A5|4A3A2F|0|3600|Feet
5442|Parka Hood - Orange|999|NoSeed, Dropless, Holiday|Clothing|FFB40B|976500|0|3600|Hair
5444|Parka Hood - Blue|999|NoSeed, Dropless, Holiday|Clothing|00ACD9|005776|0|3600|Hair
5446|Puffy Blue Jacket|999|NoSeed, Dropless, Holiday|Clothing|00ACD9|007291|0|3600|Chest
5448|Mr. Narwhal|999|NoSeed, Dropless|Fish|5A97A5|92BDC4|6|3600|None
5450|Glass Piglet Squid|999|NoSeed, Dropless|Fish|D6B9B9|FBEDED|6|3600|None
5452|Gingerbread Cookie|999|NoSeed, Dropless|Consummable|A5823F|DFB159|1|3600|None
5454|Gross Golden Holiday Sweater|999|NoSeed, Dropless|Clothing|FFEA2D|1C4B3F|0|3600|Shirt
5456|Silverstar Bow|999|NoSeed, Dropless, NoSelf|Clothing|CED3D5|859094|0|3600|Hand
5458|Red Eye Drops|36|0|Consummable|C46A73|C01827|1|47736|None
5460|Green Eye Drops|37|0|Consummable|A0C4A3|30C41C|1|51763|None
5462|Blue Eye Drops|47|0|Consummable|81AEC9|20A5E6|1|105233|None
5464|Black Eye Drops|65|0|Consummable|999999|434343|1|276575|None
5466|Eye Cleaning Solution|25|0|Consummable|B9C3D0|829BBE|1|16375|None
5468|Bathroom Mirror|999|NoSeed, Permanent, Dropless, AutoPickup|Animated_Foreground_Block|8DD3EF|CD9F5D|6|3600|None
5470|Sun Yellow Dancefloor|999|NoSeed, Dropless|Slippery_Block|F8BC18|9B7714|8|3600|None
5472|Hot Pink Dancefloor|999|NoSeed, Dropless|Slippery_Block|FF32FD|9B148B|8|3600|None
5474|Bodacious Blue Dancefloor|999|NoSeed, Dropless|Slippery_Block|459AFF|2056D2|8|3600|None
5476|Groovy Green Dancefloor|999|NoSeed, Dropless|Slippery_Block|60F128|24930E|8|3600|None
5478|Raving Red Dancefloor|999|NoSeed, Dropless|Slippery_Block|FC1A43|8F132D|8|3600|None
5480|Rayman's Fist|999|NoSeed, Dropless|Clothing|FFFFFF|9CAACE|0|3600|Hand
5482|Rayman's Hair|999|NoSeed, Dropless|Clothing|FFCE04|9E6502|0|3600|Hair
5484|Rayman's Hoodie|999|NoSeed, Dropless|Clothing|780088|ED0F19|0|3600|Shirt
5486|Rayman's Shoes|999|NoSeed, Dropless|Clothing|F8CF17|F8A018|0|3600|Feet
5488|Rayman's Nose|999|NoSeed, Dropless|Clothing|F8C898|F89848|0|3600|Face
5490|Equalizer Tee|999|NoSeed, Dropless|Clothing|C8C8C8|FF00BC|0|3600|Shirt
5492|Ultra Equalizer Tee|999|NoSeed, Dropless|Clothing|B5B5B5|FF00BC|0|3600|Shirt
5494|Rollback Plaque IV|1|NoSeed, Dropless|Foreground_Block|ECCA82|A3731A|10|31|None
5496|Flame Tee|999|NoSeed, Dropless|Clothing|2D2D2D|E71203|0|3600|Shirt
5498|Ultra Flame Tee|999|NoSeed, Dropless|Clothing|393939|E71203|0|3600|Shirt
5500|Party Light Wave Vest|999|NoSeed, Dropless|Clothing|01386E|8A169E|0|3600|Chest
5502|Ultra Party Light Wave Vest|999|NoSeed, Dropless|Clothing|01386E|E100BC|0|3600|Chest
5504|Party Style Top Hat|999|NoSeed, Dropless|Clothing|FF5DE4|6C1C64|0|3600|Hat
5506|Ultra Party Glow Top Hat|999|NoSeed, Dropless|Clothing|FF5DE4|FFF200|0|3600|Hat
5508|Party Style Shades|999|NoSeed, Dropless|Clothing|FF0BDF|FFD90B|0|3600|Face
5510|Ultra Party Glow Shades|999|NoSeed, Dropless|Clothing|FFD90B|FF0BDF|0|3600|Face
5512|Party Glow Sneakers|999|NoSeed, Dropless|Clothing|CB1B23|01EC46|0|3600|Feet
5514|Party Style Scarf|999|NoSeed, Dropless|Clothing|253D7B|FF42E0|0|3600|Chest
5516|Ultra Party Glow Scarf|999|NoSeed, Dropless|Clothing|FFD907|FF42E0|0|3600|Chest
5518|Megawatt Bass Speaker|999|MultiFacing, NoSeed, Dropless|Pushing_Block|555555|527787|8|3600|None
5520|5th Anniversary Block|999|NoSeed, Dropless|Foreground_Block|AD8305|FFD907|25|3600|None
5522|Hand Drill|999|NoSeed, Dropless|Consummable|55463B|D7C5B2|3|3600|None
5524|Nuclear Detonator|999|NoSeed, Dropless|Consummable|9F1317|FCBD00|3|3600|None
5526|Uranium Glowing Lure|999|NoSeed, Dropless|Consummable|92278F|33773B|3|3600|None
5528|Mega-Pellet Bait|999|NoSeed, Dropless|Consummable|459541|C4FF89|3|3600|None
5530|Training Port|999|MultiFacing, Wrenchable, NoSeed, Permanent, Dropless, NoShadow, AutoPickup|FishTrainingTank|00AEEF|F9EE73|10|3600|None
5532|Fish Medicine|72|NoSeed, Dropless|Component|603913|459541|1|375408|None
5534|Fish Reviver|999|NoSeed, Dropless|Component|A3B3E6|C4FF89|1|3600|None
5536|Fish Flakes|999|NoSeed, Dropless|Component|D9B31F|1DBAFF|1|3600|None
5538|Maidmare Fish|999|NoSeed, Dropless|Fish|4AC8B1|FFFFFF|6|3600|None
5540|Maidmare|999|NoSeed, Dropless|Clothing|C8A258|46AA00|0|100|Hand
5542|Double-Headed Angel-Devil Fish|999|NoSeed, Dropless|Fish|E2F3CC|9F7EBF|6|3600|None
5544|Riding Double-Headed Angel-Devil Fish|999|NoSeed, Dropless|Clothing|E2F3CC|9F7EBF|0|3600|Feet
5546|Double-Headed Angel-Devil Fish Leash|999|NoSeed, Dropless|Clothing|E2F3CC|9F7EBF|0|80|Hand
5548|Absolutely Real Elephant Fish|999|NoSeed, Dropless|Fish|4AC8B1|FFFFFF|6|3600|None
5550|Absolutely Real Elephant Fish Leash|999|NoSeed, Dropless|Clothing|D5D0B3|96755A|0|50|Hand
5552|Cuttlefish|999|NoSeed, Dropless|Fish|DAB69E|7F5B6B|6|3600|None
5554|Riding Cuttlefish|999|NoSeed, Dropless|Clothing|DAB69E|7F5B6B|0|3600|Feet
5556|Cuttlefish Leash|999|NoSeed, Dropless|Clothing|DAB69E|7F5B6B|0|60|Hand
5558|Riding Stonefish|999|NoSeed, Dropless|Clothing|AFAFAF|C78B8B|0|3600|Feet
5560|Stonefish Leash|999|NoSeed, Dropless|Clothing|AFAFAF|C78B8B|0|100|Hand
5562|Riding Sand Shark|999|NoSeed, Dropless|Clothing|FC7110|48CC7A|0|3600|Feet
5564|Sand Shark Leash|999|NoSeed, Dropless|Clothing|FC7110|48CC7A|0|140|Hand
5566|Riding Seahorse|999|NoSeed, Dropless|Clothing|EBDD3B|B7DD14|0|3600|Feet
5568|Seahorse Leash|999|NoSeed, Dropless|Clothing|EBDD3B|B7DD14|0|50|Hand
5570|Battle Gar|999|NoSeed, Dropless|Clothing|C8A258|46AA00|0|80|Hand
5572|Battle Mutant Fish|999|NoSeed, Dropless|Clothing|C8A258|46AA00|0|80|Hand
5574|Alpha Great White Shark|999|NoSeed, Dropless|Fish|334F5C|9CB0BA|6|3600|None
5576|Riding Alpha Great White Shark|999|NoSeed, Dropless|Clothing|334F5C|9CB0BA|0|3600|Feet
5578|Alpha Great White Shark Leash|999|NoSeed, Dropless|Clothing|334F5C|9CB0BA|0|150|Hand
5580|Weird Manta Ray|999|NoSeed, Dropless|Fish|416778|D4B1F6|6|3600|None
5582|Riding Weird Manta Ray|999|NoSeed, Dropless|Clothing|416778|D4B1F6|0|3600|Feet
5584|Weird Manta Ray Leash|999|NoSeed, Dropless|Clothing|416778|D4B1F6|0|80|Hand
5586|Goldfish Leash|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|50|Hand
5588|Catfish Leash|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|60|Hand
5590|Sunfish Leash|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|100|Hand
5592|Bass Leash|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|80|Hand
5594|Mahi Mahi Leash|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|100|Hand
5596|Dogfish Leash|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|60|Hand
5598|Whale Leash|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|150|Hand
5600|Picasso Triggerfish Leash|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|80|Hand
5602|Ice Crust Block|19|0|FishingBlock|E3EEFF|ADCDFF|8|7429|None
5604|Goldfish Bowler Hat|999|NoSeed, Dropless|Clothing|BAEFF8|E9BA5A|0|3600|Hat
5606|Catfish Slippers|999|NoSeed, Dropless|Clothing|E6E6E6|5E1314|0|3600|Feet
5608|Dogfish Slippers|999|NoSeed, Dropless|Clothing|3E3834|9E806E|0|3600|Feet
5610|Picasso Face|999|NoSeed, Dropless|Clothing|378DE7|FFB000|0|3600|Face
5612|Tentacle Beard|999|NoSeed, Dropless|Clothing|8560A8|92A9BD|0|3600|Face
5614|Puffer Fish Block|999|MultiFacing, NoSeed, Dropless|Spike|F09029|F6E8BB|5|3600|None
5616|Queen Conch Shell|999|MultiFacing, NoSeed, Dropless|Foreground_Block|E36A62|F6E8BB|7|3600|None
5618|Davy Jones' Chest|999|MultiFacing, NoSeed, Dropless|Chest|926A40|396429|10|3600|None
5620|Radiation Block|999|NoSeed, Dropless|Foreground_Block|A7A7A7|FFE504|8|3600|None
5622|Radiation Sign|999|MultiFacing, Wrenchable, NoSeed, Dropless|Sign|5C5C5C|FFE504|5|3600|None
5624|Fancy Fish Wall Mount|999|MultiFacing, Wrenchable, NoSeed, Dropless|Fish_Mount|A66826|DFB909|6|3600|None
5626|Tiny Frozen Chunk|999|NoSeed, Dropless|Consummable|AECEFF|C5BDA0|1|3600|None
5628|Small Frozen Chunk|999|NoSeed, Dropless|Consummable|AECEFF|C5BDA0|1|3600|None
5630|Large Frozen Chunk|999|NoSeed, Dropless|Consummable|AECEFF|C5BDA0|1|3600|None
5632|Tiny Radioactive Bit|999|NoSeed, Dropless|Consummable|40EF69|89FF75|1|3600|None
5634|Small Radioactive Bit|999|NoSeed, Dropless|Consummable|40EF69|89FF75|1|3600|None
5636|Large Radioactive Bit|999|NoSeed, Dropless|Consummable|40EF69|89FF75|1|3600|None
5638|MAGPLANT 5000|999|Wrenchable, NoSeed, Permanent, Dropless, WorldLock, AutoPickup|ItemSucker|8BB5D0|0084E7|42|3600|None
5640|MAGPLANT 5000 Remote|999|NoSeed, Permanent, Dropless, AutoPickup, Untradable|Planter|D1D8E6|0084E7|3|3600|None
5642|Cupid Leash|999|NoSeed, Dropless|Clothing|F9EAAE|EF6EAA|0|3600|Hand
5644|Heart Shirt|999|NoSeed, Dropless|Clothing|04EC48|D11007|0|3600|Shirt
5646|Golden Heart Shirt|999|NoSeed, Dropless|Clothing|F7C214|D11007|0|3600|Shirt
5648|USMom's Talaria|999|NoSeed, Dropless|Clothing|8B0A0D|CCCCCC|0|3600|Feet
5650|Golden Talaria|999|NoSeed, Dropless|Clothing|FFAA00|B1E6FF|0|3600|Feet
5652|Heart Necklace|999|NoSeed, Dropless|Clothing|BACED2|E63336|0|3600|Chest
5654|Weather Machine - Valentine's|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine_S1|C88EFE|C6162F|10|3600|None
5656|Teddy Bear Block|999|NoSeed, Dropless|Foreground_Block|F0E6BC|F06EAA|5|3600|None
5658|Love Birds|999|Wrenchable, NoSeed, Dropless|Toggleable_Foreground|51CCFF|E48AEE|5|3600|None
5660|Love Curtain|999|NoSeed, Dropless, Foreground|Foreground_Block|F0E6BC|EE5D63|5|3600|None
5662|Valentine's Dust|999|NoSeed, Dropless|Consummable|B80E1D|D5CBCC|5|3600|None
5664|Valentine's Card|999|NoSeed, Dropless|Consummable|F0E6BC|ED1C24|5|3600|None
5666|Laser Grid|68|MultiFacing, Foreground|Foreground_Block|AEAEAE|ED1C24|5|316472|None
5668|ShockBot - Level 1|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|6FA730|12|3600|None
5670|SpikeBot - Level 1|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|252525|12|3600|None
5672|Command - Move Left|19|RandomGrow|Command|464646|00EC46|4|7429|None
5674|Command - Move Right|19|RandomGrow|Command|464646|00EC46|4|7429|None
5676|Command - Move Up|19|RandomGrow|Command|464646|00EC46|4|7429|None
5678|Command - Move Down|19|RandomGrow|Command|464646|00EC46|4|7429|None
5680|Command - Pause|19|RandomGrow|Command|464646|00EC46|4|7429|None
5682|Command - Basic Shot Left|24|RandomGrow|Command|464646|FF5B5B|4|14544|None
5684|Command - Basic Shot Right|24|RandomGrow|Command|464646|FF5B5B|4|14544|None
5686|Command - Basic Shot Up|24|RandomGrow|Command|464646|FF5B5B|4|14544|None
5688|Command - Basic Shot Down|24|RandomGrow|Command|464646|FF5B5B|4|14544|None
5690|Command - Improved Shot Left|75|RandomGrow|Command|464646|FF5B5B|4|424125|None
5692|Command - Improved Shot Right|75|RandomGrow|Command|464646|FF5B5B|4|424125|None
5694|Command - Improved Shot Up|75|RandomGrow|Command|464646|FF5B5B|4|424125|None
5696|Command - Improved Shot Down|75|RandomGrow|Command|464646|FF5B5B|4|424125|None
5698|Command - Long Shot Left|104|RandomGrow|Command|464646|FF5B5B|4|1127984|None
5700|Command - Long Shot Right|104|RandomGrow|Command|464646|FF5B5B|4|1127984|None
5702|Command - Long Shot Up|104|RandomGrow|Command|464646|FF5B5B|4|1127984|None
5704|Command - Long Shot Down|104|RandomGrow|Command|464646|FF5B5B|4|1127984|None
5706|Small Seed Pack|999|NoSeed, Dropless|Consummable|B80E1D|D5CBCC|5|3600|None
5708|ShooterBot - Level 1|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|3180DD|12|3600|None
5710|FlameBot - Level 1|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|FC5E00|12|3600|None
5712|Will of the Wild|999|NoSeed, Dropless|Clothing|00ACD9|005776|0|3600|Hair
5714|Giant Pot O' Gold|999|Wrenchable, NoSeed, Dropless, WorldLock, Mod|Foreground_Block|428F6F|FFF00B|8|3600|None
5716|Weather Machine - St. Paddy's Day|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine_S1|15AC16|9FECFD|10|3600|None
5718|Drinks Hat|999|NoSeed, Dropless|Clothing|1DA51E|FCBD00|0|3600|Hat
5720|Faerie Face Paint |999|NoSeed, Dropless|Clothing|20A90D|EC71B2|0|3600|Face
5722|Irish Dance Dress|999|NoSeed, Dropless|Clothing|EDE4CE|197A37|0|3600|Shirt
5724|Lucky Clover Background|999|NoSeed, Dropless|Background_Block|145E2B|FFEB45|5|3600|None
5726|Sheet Music: Flute Note|18|WorldLock|Sheet_Music|E6E6E6|BB8418|3|6372|None
5728|Sheet Music: Sharp Flute|26|WorldLock|Sheet_Music|EBB344|BB8418|3|18356|None
5730|Sheet Music: Flat Flute|19|WorldLock|Sheet_Music|BB8418|EBB344|3|7429|None
5732|Harp|999|MultiFacing, NoSeed, Dropless|SFX_Foreground|FFF00B|005E20|8|3600|None
5734|Giant's Causeway Block|999|NoSeed, Dropless|Foreground_Block|76665B|B9A58E|3|3600|None
5736|Rainbowfish Leash|999|NoSeed, Dropless|Clothing|77CAFF|FFAA8B|0|80|Hand
5738|Rainbow Cape|999|NoSeed, Dropless, Foreground|Clothing|77CAFF|CD69CD|0|3600|Back
5740|Magical Rainbow Fishing Rod|999|NoSeed, Dropless|Clothing|CD69CD|00AEEF|0|3600|Hand
5742|Paper Dividing Wall|20|0|Foreground_Block|EAE8E2|A72433|3|8600|None
5744|Decorative Paper Wall|999|MultiFacing, NoSeed, Dropless|Background_Block|EAE8E2|F9BCD7|3|3600|None
5746|Chinese Arch|25|0|Foreground_Block|E5580B|3A6D5A|3|16375|None
5748|Coin Door|30|Wrenchable|Gateway|EAE8E2|FFE83A|3|27900|None
5750|Fortune Cookie|45|NoSeed, Dropless|Consummable|FFE83A|D81A2F|4|86400|None
5752|Lucky Token|50|Wrenchable, NoSeed, Dropless|Ticket|FFE83A|D81A2F|4|172800|None
5754|Draconic Wings|999|NoSeed, Dropless|Clothing|FFE83A|D81A2F|0|3600|Back
5756|Red Dragon Head|999|NoSeed, Dropless|Clothing|D81A2F|FFE83A|0|3600|Hat
5758|Red Dragon Body|999|NoSeed, Dropless|Clothing|D81A2F|FFE83A|0|3600|Hat
5760|Red Dragon Legs|999|NoSeed, Dropless|Clothing|D81A2F|FFE83A|0|3600|Hat
5762|Red Dragon Tail|999|NoSeed, Dropless|Clothing|D81A2F|FFE83A|0|3600|Hat
5764|Oriental Spice Spray|999|NoSeed, Dropless|Consummable|D81A2F|FFE83A|6|3600|None
5766|Chinese Fireworks|999|NoSeed, Dropless|Consummable|D81A2F|FFE83A|6|3600|None
5768|Chinese Crackers|999|MultiFacing, Wrenchable, NoSeed, Dropless|Toggleable_Foreground|D81A2F|FFE83A|6|3600|None
5770|Growmoji World Lock|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5772|Growmoji Grow|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5774|Growmoji Gems|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5776|Growmoji Growtoken|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5778|Growmoji Vend|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5780|ShooterBot - Level 2|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|3180DD|12|3600|None
5782|ShooterBot - Level 3|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|3180DD|12|3600|None
5784|ShooterBot - Level 4|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|3180DD|12|3600|None
5786|FlameBot - Level 2|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|FC5E00|12|3600|None
5788|FlameBot - Level 3|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|FC5E00|12|3600|None
5790|FlameBot - Level 4|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|FC5E00|12|3600|None
5792|ShockBot - Level 2|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|6FA730|12|3600|None
5794|ShockBot - Level 3|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|6FA730|12|3600|None
5796|ShockBot - Level 4|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|6FA730|12|3600|None
5798|SpikeBot - Level 2|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|252525|12|3600|None
5800|SpikeBot - Level 3|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|252525|12|3600|None
5802|SpikeBot - Level 4|999|Wrenchable, NoSeed, Permanent, Dropless, NoShadow, WorldLock, AutoPickup|Robot|53D9F5|252525|12|3600|None
5804|Growmoji Oops|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5806|Growmoji Sleep|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5808|Growmoji Punch|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5810|Growmoji Broken Heart|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5812|Growmoji Cry|999|NoSeed, Dropless, RandomGrow|Consummable|B80E1D|D5CBCC|5|3600|None
5814|Guild Lock|999|Wrenchable, NoSeed, Permanent, AutoPickup|Lock|02F35B|FD2D42|0|3600|None
5816|Guild Key|999|NoSeed, Dropless|Component|8C6106|F0BA16|2|3600|None
5818|Guild Entrance - Normal|999|MultiFacing, Wrenchable, NoSeed, Dropless|Gateway|2F5567|EDBD0E|8|3600|None
5820|Guild Entrance - Ornate|999|MultiFacing, Wrenchable, NoSeed, Dropless|Gateway|A17544|BEBFC0|8|3600|None
5822|Guild Banner - Normal (Horizontal)|999|NoSeed, Dropless|Foreground_Block|A5A5A5|FFFFFF|3|3600|None
5824|Guild Banner - Ornate (Horizontal)|999|NoSeed, Dropless|Foreground_Block|A5A5A5|FFFFFF|3|3600|None
5826|Guild Banner - Normal (Vertical)|999|NoSeed, Dropless|Foreground_Block|A5A5A5|FFFFFF|3|3600|None
5828|Guild Banner - Ornate (Vertical)|999|NoSeed, Dropless|Foreground_Block|A5A5A5|FFFFFF|3|3600|None
5830|Guild Flag Pole - Spear|999|NoSeed, Dropless|Foreground_Block|7F4204|E68726|3|3600|None
5832|Guild Flag Pole - Wings|999|NoSeed, Dropless|Foreground_Block|7F4204|E68726|3|3600|None
5834|Guild Flag - Tatters|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
5836|Guild Flag - Tatters (Filigree)|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
5838|Guild Flag - Tatters (Harlequin)|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
5840|Guild Flag - Tatters (Plaid)|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
5842|Guild Flag - Tatters (Cross)|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
5844|Guild Flag - Tatters (Slant)|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
5846|Guild Flag - Tatters (Panel)|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
5848|Guild Flag - Tatters (Stripe)|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
5850|Guild Flag - Tatters (Flame)|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
5852|Guild Flag - Tatters (Division)|999|RandomGrow|Foreground_Block|A5A5A5|FFFFFF|5|3600|None
